id,business_description,domain_suggestions,business_type,complexity,is_edge_case,num_suggestions,keywords,city,instruction_format,edge_case_category
241,"convenient bookkeeping accounting firm located in business district, Boston, known for our professional and friendly approach","['tax48.com', 'b0st0n.co', 'firmdistrict.com', 'known28.com', 'myappro.net', 'taxio.com', 'friendlyaccountingfirm.com']",accounting_firm,complex,False,7,"['convenient', 'bookkeeping', 'accounting', 'firm', 'business', 'district', 'boston', 'known', 'professional', 'friendly', 'approach']",Boston,"Generate domain name suggestions for the following business:

Business: convenient bookkeeping accounting firm located in business district, Boston, known for our professional and friendly approach

Domain suggestions:
- tax48.com
- b0st0n.co
- firmdistrict.com
- known28.com
- myappro.net
- taxio.com
- friendlyaccountingfirm.com",
233,bookkeeping accounting firm in Los Angeles,"['easyfina.com', 'booksspot.net', 'taxtop.com']",accounting_firm,medium,False,3,"['bookkeeping', 'accounting', 'firm', 'los', 'angeles']",Los Angeles,"Generate domain name suggestions for the following business:

Business: bookkeeping accounting firm in Los Angeles

Domain suggestions:
- easyfina.com
- booksspot.net
- taxtop.com",
67,luxury real estate agency in old town,"['primeesta.com', 'bestmark.net', 'washingtondcestate.com', 'oldluxuryinvest.com']",real_estate_agency,medium,False,4,"['luxury', 'real', 'estate', 'agency', 'old', 'town']",Washington DC,"Generate domain name suggestions for the following business:

Business: luxury real estate agency in old town

Domain suggestions:
- primeesta.com
- bestmark.net
- washingtondcestate.com
- oldluxuryinvest.com",
445,"We are a specialized marketing agency in Denver specializing in digital marketing, known for our professional and friendly approach","['marketingagencyplus.org', 'agency53.com', 'marketingdenver.org', 'hubmarketing.com', 'knowncreativefriendly.com', 'approachagencyspecialized.com']",marketing_agency,complex,False,6,"['specialized', 'marketing', 'agency', 'denver', 'specializing', 'digital', 'marketing', 'known', 'professional', 'friendly', 'approach']",Denver,"Generate domain name suggestions for the following business:

Business: We are a specialized marketing agency in Denver specializing in digital marketing, known for our professional and friendly approach

Domain suggestions:
- marketingagencyplus.org
- agency53.com
- marketingdenver.org
- hubmarketing.com
- knowncreativefriendly.com
- approachagencyspecialized.com",
396,photography studio specializing in portrait,"['pictureportraitcreative.com', 'expressspec.com', 'hubcapt.com', 'photographystudiostudio.org']",photography_studio,medium,False,4,"['photography', 'studio', 'specializing', 'portrait']",San Antonio,"Generate domain name suggestions for the following business:

Business: photography studio specializing in portrait

Domain suggestions:
- pictureportraitcreative.com
- expressspec.com
- hubcapt.com
- photographystudiostudio.org",
469,marketing agency,"['creativemarketingagency.com', 'digita.com', 'agencycreativedigital.com']",marketing_agency,simple,False,3,"['marketing', 'agency']",,"Generate domain name suggestions for the following business:

Business: marketing agency

Domain suggestions:
- creativemarketingagency.com
- digita.com
- agencycreativedigital.com",
edge_20,"A comprehensive full-service professional retail store specializing in sporting goods, fashion, and jewelry located in the heart of Indianapolis with over 20 years of combined experience serving the local community with award-winning customer service and innovative solutions for all your retail store needs and requirements, committed to excellence and customer satisfaction","['comprehensive.com', 'comprehensivepro.com']",retail_store,edge_case,True,2,,,"Generate domain name suggestions for the following business:

Business: A comprehensive full-service professional retail store specializing in sporting goods, fashion, and jewelry located in the heart of Indianapolis with over 20 years of combined experience serving the local community with award-winning customer service and innovative solutions for all your retail store needs and requirements, committed to excellence and customer satisfaction

Domain suggestions:
- comprehensive.com
- comprehensivepro.com",excessive_descriptions
603,"trusted creative marketing agency located in old town, Dallas, committed to providing excellent creative services","['marketingagencypro.net', 'townold.com', 'agencyoldtrusted.net', 'mark3t.io', 'solutionsmarketing.com']",marketing_agency,complex,False,5,"['trusted', 'creative', 'marketing', 'agency', 'old', 'town', 'dallas', 'committed', 'providing', 'excellent', 'creative', 'services']",Dallas,"Generate domain name suggestions for the following business:

Business: trusted creative marketing agency located in old town, Dallas, committed to providing excellent creative services

Domain suggestions:
- marketingagencypro.net
- townold.com
- agencyoldtrusted.net
- mark3t.io
- solutionsmarketing.com",
298,yoga fitness center in San Diego,"['centerplace.com', 'sandiegomusc.com', 'yogasanstrong.com', 'strongfitnesscenter.com', 'fit.com']",fitness_center,medium,False,5,"['yoga', 'fitness', 'center', 'san', 'diego']",San Diego,"Generate domain name suggestions for the following business:

Business: yoga fitness center in San Diego

Domain suggestions:
- centerplace.com
- sandiegomusc.com
- yogasanstrong.com
- strongfitnesscenter.com
- fit.com",
476,fintech tech startup in Fort Worth,"['techstartupservice.com', 'innovationdataai.com', 'digitalcloudplatform.com', 'innovationaiworth.com', 'fintechzone.com']",tech_startup,medium,False,5,"['fintech', 'tech', 'startup', 'fort', 'worth']",Fort Worth,"Generate domain name suggestions for the following business:

Business: fintech tech startup in Fort Worth

Domain suggestions:
- techstartupservice.com
- innovationdataai.com
- digitalcloudplatform.com
- innovationaiworth.com
- fintechzone.com",
280,veterinary clinic,"['veterinaryclinicplus.org', 'topcare.com', 'vetpetcare.com']",veterinary_clinic,simple,False,3,"['veterinary', 'clinic']",,"Generate domain name suggestions for the following business:

Business: veterinary clinic

Domain suggestions:
- veterinaryclinicplus.org
- topcare.com
- vetpetcare.com",
332,real estate agency,"['agencyrealestate.com', 'marketgroup.com', 'elitereal.com']",real_estate_agency,simple,False,3,"['real', 'estate', 'agency']",,"Generate domain name suggestions for the following business:

Business: real estate agency

Domain suggestions:
- agencyrealestate.com
- marketgroup.com
- elitereal.com",
edge_11,tech startup specializing in disruptive innovation,"['tech.com', 'techpro.com', 'besttech.com', 'startup.com', 'startuppro.com']",tech_startup,edge_case,True,5,,,"Generate domain name suggestions for the following business:

Business: tech startup specializing in disruptive innovation

Domain suggestions:
- tech.com
- techpro.com
- besttech.com
- startup.com
- startuppro.com",industry_jargon
54,collision auto repair in Dallas,"['procoll.com', 'collisioncar.com', 'hubdall.net']",auto_repair,medium,False,3,"['collision', 'auto', 'repair', 'dallas']",Dallas,"Generate domain name suggestions for the following business:

Business: collision auto repair in Dallas

Domain suggestions:
- procoll.com
- collisioncar.com
- hubdall.net",
348,local fitness center offering pilates services,"['pilatestraining.com', 'fitnesscenter247.com', 'elitecenter.com', 'sanantoniomuscle.com', 'fit53.com', 'quickpowe.com']",fitness_center,medium,False,6,"['local', 'fitness', 'center', 'offering', 'pilates', 'services']",San Antonio,"Generate domain name suggestions for the following business:

Business: local fitness center offering pilates services

Domain suggestions:
- pilatestraining.com
- fitnesscenter247.com
- elitecenter.com
- sanantoniomuscle.com
- fit53.com
- quickpowe.com",
525,dental practice specializing in cosmetic,"['cosmeticpractice.com', 'specializingsmile.net', 'speciafy.com', 'specializingco.net', 'bestspec.com', 'cosmeticzone.com', 'sandiegosmile.org']",dental_practice,medium,False,7,"['dental', 'practice', 'specializing', 'cosmetic']",San Diego,"Generate domain name suggestions for the following business:

Business: dental practice specializing in cosmetic

Domain suggestions:
- cosmeticpractice.com
- specializingsmile.net
- speciafy.com
- specializingco.net
- bestspec.com
- cosmeticzone.com
- sandiegosmile.org",
222,"We are a reliable law firm in Chicago specializing in corporate, with a focus on customer satisfaction and quality service","['specializingservice.com', 'spotcorp.net', 'lawfirmplus.com', 'lawfirmchicago.com', 'placecust.com']",law_firm,complex,False,5,"['reliable', 'law', 'firm', 'chicago', 'specializing', 'corporate', 'focus', 'customer', 'satisfaction', 'quality', 'service']",Chicago,"Generate domain name suggestions for the following business:

Business: We are a reliable law firm in Chicago specializing in corporate, with a focus on customer satisfaction and quality service

Domain suggestions:
- specializingservice.com
- spotcorp.net
- lawfirmplus.com
- lawfirmchicago.com
- placecust.com",
678,fitness center specializing in boxing,"['primestrong.com', 'fitnesscenterco.com', 'spotspecializing.com', 'activetraining.org']",fitness_center,medium,False,4,"['fitness', 'center', 'specializing', 'boxing']",San Diego,"Generate domain name suggestions for the following business:

Business: fitness center specializing in boxing

Domain suggestions:
- primestrong.com
- fitnesscenterco.com
- spotspecializing.com
- activetraining.org",
773,maintenance landscaping in Columbus,"['landscapingoutdoor.com', 'landscapinggreen.com', 'maintelab.com']",landscaping,medium,False,3,"['maintenance', 'landscaping', 'columbus']",Columbus,"Generate domain name suggestions for the following business:

Business: maintenance landscaping in Columbus

Domain suggestions:
- landscapingoutdoor.com
- landscapinggreen.com
- maintelab.com",
212,locally-owned marketing agency offering social media services in the waterfront area of Indianapolis,"['brandmarketingagency.com', 'marketingagencycreative.com', 'indianapolissocial.org', 'elitecreative.co']",marketing_agency,complex,False,4,"['locally', 'owned', 'marketing', 'agency', 'offering', 'social', 'media', 'services', 'waterfront', 'indianapolis']",Indianapolis,"Generate domain name suggestions for the following business:

Business: locally-owned marketing agency offering social media services in the waterfront area of Indianapolis

Domain suggestions:
- brandmarketingagency.com
- marketingagencycreative.com
- indianapolissocial.org
- elitecreative.co",
279,landscaping specializing in residential,"['labresi.com', 'residehub.com', 'specializinglandscaping.com']",landscaping,medium,False,3,"['landscaping', 'specializing', 'residential']",Jacksonville,"Generate domain name suggestions for the following business:

Business: landscaping specializing in residential

Domain suggestions:
- labresi.com
- residehub.com
- specializinglandscaping.com",
38,marketing agency specializing in digital marketing,"['primespec.com', 'creativeagency.com', 'theagency.com', 'digitaltop.net', 'placemark.com', 'specializing247.com']",marketing_agency,medium,False,6,"['marketing', 'agency', 'specializing', 'digital', 'marketing']",Nashville,"Generate domain name suggestions for the following business:

Business: marketing agency specializing in digital marketing

Domain suggestions:
- primespec.com
- creativeagency.com
- theagency.com
- digitaltop.net
- placemark.com
- specializing247.com",
